NCT02228681,Gynecologic Oncology Group,FALSE,NM,https://ClinicalTrials.gov/show/NCT02228681,TRUE,Everolimus and Letrozole or Hormonal Therapy to Treat Endometrial Cancer,"Advanced, Persistent, or Recurrent Endometrial Cancer",Drug:Everolimus; Drug:Tamoxifen; Drug:Letrozole; Drug:Medroxyprogesterone Acetate,[],18-Nov-15,18,9999,Female,FALSE,14
NCT02187783,Novartis Pharmaceuticals,FALSE,NM,https://ClinicalTrials.gov/show/NCT02187783,TRUE,LEE011 for Patients With CDK4/6 Pathway Activated Tumors (SIGNATURE),Tumors With CDK4/6 Pathway Activation,Drug:LEE011,[],24-Jan-16,18,9999,Both,FALSE,156
NCT02186821,Novartis Pharmaceuticals,FALSE,NM,https://ClinicalTrials.gov/show/NCT02186821,TRUE,Ceritinib (LDK378) for Patients Whose Tumors Have Aberrations in ALK or ROS1 (SIGNATURE),Tumors With Aberrations in ALK or ROS1,Drug:Ceritinib (LDK378),[],20-Jan-16,18,9999,Both,FALSE,156
NCT02160041,Novartis Pharmaceuticals,FALSE,NM,https://ClinicalTrials.gov/show/NCT02160041,TRUE,BGJ398 for Patients With Tumors With FGFR Genetic Alterations,Solid Tumor; Hematologic Malignancies,Drug:BGJ398,[],24-Jan-16,18,9999,Both,FALSE,156
NCT02065791,"Janssen Research & Development, LLC",FALSE,NM,https://ClinicalTrials.gov/show/NCT02065791,TRUE,Evaluation of the Effects of Canagliflozin on Renal and Cardiovascular Outcomes in Participants With Diabetic Nephropathy,"Diabetes Mellitus, Type 2; Diabetic Nephropathy",Drug:Canagliflozin; Drug:Placebo,[],5-Jan-16,30,9999,Both,FALSE,132
NCT02065687,Gynecologic Oncology Group,FALSE,NM,https://ClinicalTrials.gov/show/NCT02065687,TRUE,"Paclitaxel and Carboplatin With or Without Metformin Hydrochloride in Treating Patients With Stage III, IV, or Recurrent Endometrial Cancer",Endometrial Adenocarcinoma; Endometrial Clear Cell Adenocarcinoma; Endometrial Serous Adenocarcinoma; Endometrial Undifferentiated Carcinoma; Recurrent Uterine Corpus Carcinoma; Stage IIIA Uterine Corpus Cancer; Stage IIIB Uterine Corpus Cancer; Stage IIIC Uterine Corpus Cancer; Stage IVA Uterine Corpus Cancer; Stage IVB Uterine Corpus Cancer,Drug:Carboplatin; Other:Laboratory Biomarker Analysis; Drug:Metformin Hydrochloride; Drug:Paclitaxel; Other:Placebo; Other:Quality-of-Life Assessment; Other:Questionnaire Administration,[],13-Jul-15,18,9999,Female,FALSE,14
NCT02032823,AstraZeneca,FALSE,NM,https://ClinicalTrials.gov/show/NCT02032823,TRUE,Olaparib as Adjuvant Treatment in Patients With Germline BRCA Mutated High Risk HER2 Negative Primary Breast Cancer,Breast Cancer,Drug:Olaparib; Drug:Placebo,[],27-Jan-16,18,130,Both,FALSE,13
NCT02028871,Ajna Hamidovic,FALSE,NM,https://ClinicalTrials.gov/show/NCT02028871,TRUE,Intranasal Insulin for Weight Management During Smoking Cessation,Tobacco Abstinence Syndrome,Drug:Intranasal Insulin; Drug:Placebo,"[u'UNM College of Pharmacy', u'UNM College of Pharmacy']",11-May-15,18,65,Both,TRUE,58
NCT02019264,Eisai Inc.,FALSE,NM,https://ClinicalTrials.gov/show/NCT02019264,TRUE,A Study to Evaluate the Effect of Long-term Treatment With BELVIQ (Lorcaserin HCl) on the Incidence of Major Adverse Cardiovascular Events and Conversion to Type 2 Diabetes Mellitus in Obese and Overweight Subjects With Cardiovascular Disease or Multiple Cardiovascular Risk Factors,Cardiovascular Disease; High Cardiovascular Risk; Obesity; Overweight; Type 2 Diabetes,Drug:APD356-Lorcaserin hydrochloride; Drug:Placebo,[],5-Nov-15,40,9999,Both,FALSE,102
NCT02194738,National Cancer Institute (NCI),FALSE,NY,https://ClinicalTrials.gov/show/NCT02194738,TRUE,Genetic Testing in Screening Patients With Stage IB-IIIA Non-small Cell Lung Cancer That Has Been or Will Be Removed by Surgery (The ALCHEMIST Screening Trial),Adenosquamous Lung Carcinoma; Large Cell Lung Carcinoma; Lung Adenocarcinoma; Stage IB Non-Small Cell Lung Carcinoma; Stage IIA Non-Small Cell Lung Carcinoma; Stage IIB Non-Small Cell Lung Carcinoma; Stage IIIA Non-Small Cell Lung Cancer,Other:Cytology Specimen Collection Procedure; Other:Laboratory Biomarker Analysis,[],22-Jan-16,18,9999,Both,FALSE,9
NCT02193282,National Cancer Institute (NCI),FALSE,NY,https://ClinicalTrials.gov/show/NCT02193282,TRUE,Erlotinib Hydrochloride in Treating Patients With Stage IB-IIIA Non-small Cell Lung Cancer That Has Been Completely Removed by Surgery (An ALCHEMIST Treatment Trial),Stage IB Non-Small Cell Lung Carcinoma; Stage IIA Non-Small Cell Lung Carcinoma; Stage IIB Non-Small Cell Lung Carcinoma; Stage IIIA Non-Small Cell Lung Cancer,Drug:Erlotinib Hydrochloride; Other:Laboratory Biomarker Analysis; Other:Placebo,[],6-Jan-16,18,9999,Both,FALSE,9
NCT02019264,Eisai Inc.,FALSE,NY,https://ClinicalTrials.gov/show/NCT02019264,TRUE,A Study to Evaluate the Effect of Long-term Treatment With BELVIQ (Lorcaserin HCl) on the Incidence of Major Adverse Cardiovascular Events and Conversion to Type 2 Diabetes Mellitus in Obese and Overweight Subjects With Cardiovascular Disease or Multiple Cardiovascular Risk Factors,Cardiovascular Disease; High Cardiovascular Risk; Obesity; Overweight; Type 2 Diabetes,Drug:APD356-Lorcaserin hydrochloride; Drug:Placebo,[],5-Nov-15,40,9999,Both,FALSE,102
NCT01991795,AstraZeneca,FALSE,NY,https://ClinicalTrials.gov/show/NCT01991795,TRUE,A Study Comparing Cardiovascular Effects of Ticagrelor Versus Placebo in Patients With Type 2 Diabetes Mellitus,"Diabetes Mellitus, Type 2",Drug:Ticagrelor 60 mg; Drug:Ticagrelor placebo,[],11-Jan-16,50,130,Both,FALSE,13
NCT01975389,Pfizer,FALSE,NY,https://ClinicalTrials.gov/show/NCT01975389,TRUE,The Evaluation of Bococizumab (PF-04950615; RN316) in Reducing the Occurrence of Major Cardiovascular Events in High Risk Subjects,Cardiovascular Disease,Drug:bococizumab (PF-04950615); Drug:Placebo,[],19-Jan-16,18,9999,Both,FALSE,10
NCT01975376,Pfizer,FALSE,NY,https://ClinicalTrials.gov/show/NCT01975376,TRUE,The Evaluation of Bococizumab (PF-04950615;RN316) in Reducing the Occurrence of Major Cardiovascular Events in High Risk Subjects,Cardiovascular Disease,Drug:bococizumab (PF-04950615); Drug:Placebo,[],19-Jan-16,18,9999,Both,FALSE,10
NCT01949337,Alliance for Clinical Trials in Oncology,FALSE,NY,https://ClinicalTrials.gov/show/NCT01949337,TRUE,Enzalutamide With or Without Abiraterone and Prednisone in Treating Patients With Castration-Resistant Metastatic Prostate Cancer,Adenocarcinoma of the Prostate; Hormone-resistant Prostate Cancer; Recurrent Prostate Cancer; Stage IV Prostate Cancer,Drug:enzalutamide; Drug:abiraterone; Drug:prednisone,[],18-Sep-15,18,9999,Male,FALSE,1
NCT01674140,Southwest Oncology Group,FALSE,NY,https://ClinicalTrials.gov/show/NCT01674140,TRUE,S1207 Hormone Therapy With or Without Everolimus in Treating Patients With Breast Cancer,Breast Cancer,Drug:anastrozole; Drug:everolimus; Drug:exemestane; Drug:goserelin acetate; Drug:letrozole; Drug:leuprolide acetate; Drug:tamoxifen citrate; Other:placebo,[],26-Jan-16,18,9999,Both,FALSE,3
NCT01594333,Brigham and Women's Hospital,FALSE,NY,https://ClinicalTrials.gov/show/NCT01594333,TRUE,Cardiovascular Inflammation Reduction Trial,Cardiovascular Disease,Drug:Methotrexate; Drug:Placebo,[],13-Nov-15,18,9999,Both,FALSE,79
NCT01515787,Alliance for Clinical Trials in Oncology,FALSE,NY,https://ClinicalTrials.gov/show/NCT01515787,TRUE,PROSPECT: Chemotherapy Alone or Chemotherapy Plus Radiation Therapy in Treating Patients With Locally Advanced Rectal Cancer Undergoing Surgery,Colorectal Cancer,Drug:FOLFOX (chemotherapy); Other:5 FUCMT (chemoradiation); Procedure:surgery; Procedure:magnetic resonance imaging or endorectal ultrasound,[],25-Jun-15,18,9999,Both,FALSE,1
NCT01471522,New York University School of Medicine,TRUE,NY,https://ClinicalTrials.gov/show/NCT01471522,TRUE,International Study of Comparative Health Effectiveness With Medical and Invasive Approaches (ISCHEMIA),Cardiovascular Diseases; Coronary Disease; Coronary Artery Disease; Heart Diseases; Myocardial Ischemia,Procedure:cardiac catheterization; Procedure:coronary artery bypass graft surgery; Procedure:percutaneous coronary intervention; Behavioral:Lifestyle; Drug:Medication,[],29-Jan-16,21,9999,Both,FALSE,34
NCT01274338,National Cancer Institute (NCI),FALSE,NY,https://ClinicalTrials.gov/show/NCT01274338,TRUE,Ipilimumab or High-Dose Interferon Alfa-2b in Treating Patients With High-Risk Stage III-IV Melanoma That Has Been Removed by Surgery,Recurrent Melanoma; Stage IIIB Skin Melanoma; Stage IIIC Skin Melanoma; Stage IV Skin Melanoma,Biological:Ipilimumab; Other:Quality-of-Life Assessment; Biological:Recombinant Interferon Alfa-2b,[],4-Feb-16,12,9999,Both,FALSE,9
NCT01272037,National Cancer Institute (NCI),FALSE,NY,https://ClinicalTrials.gov/show/NCT01272037,TRUE,"Tamoxifen Citrate, Letrozole, Anastrozole, or Exemestane With or Without Chemotherapy in Treating Patients With Invasive RxPONDER Breast Cancer",Ductal Breast Carcinoma In Situ; Estrogen Receptor and/or Progesterone Receptor Positive; HER2/Neu Negative; Invasive Breast Carcinoma; Multicentric Breast Carcinoma; Multifocal Breast Carcinoma; Synchronous Bilateral Breast Carcinoma,Drug:Anastrozole; Drug:Exemestane; Other:Laboratory Biomarker Analysis; Drug:Letrozole; Other:Quality-of-Life Assessment; Drug:Systemic Chemotherapy; Drug:Tamoxifen Citrate,[],4-Feb-16,18,9999,Female,FALSE,9
NCT00936390,Radiation Therapy Oncology Group,FALSE,NY,https://ClinicalTrials.gov/show/NCT00936390,TRUE,Radiation Therapy With or Without Androgen-Deprivation Therapy in Treating Patients With Prostate Cancer,Prostate Cancer,Drug:bicalutamide; Drug:buserelin; Drug:flutamide; Drug:goserelin acetate; Drug:leuprolide acetate; Drug:triptorelin; Radiation:3-dimensional conformal radiation therapy; Radiation:intensity-modulated radiation therapy,[],11-Nov-15,18,9999,Male,FALSE,4
NCT00273403,The New York Academy of Medicine,FALSE,NY,https://ClinicalTrials.gov/show/NCT00273403,TRUE,Outcome Evaluation of Minority AIDS Initiative Programs in the New York EMA,HIV Infections,Behavioral:Maintenance in Care Services; Behavioral:Access to Care Services,"[u'Health Center at Tremont, North Bronx Healthcare Network', u'Urban Horizons, The Institute for Urban Family Health', u'Health People', u'Planned Parenthood of New York City, Project Street Beat', u'Bronx Lebanon Hospital Center', u'SUNY Downstate Medical Center', u'HHC Cumberland Diagnostic and Treatment Center', u'Interfaith Medical Center', u'Mount Vernon Hospital', u'Betances Health Center', u'Harlem Hospital Center', u'Saint Vincents Hospital and Medical Center', u'Bellevue Hospital Center', u'William F. Ryan Community Health Center', u'African Services Committee', u'The Bridge, Inc.', u'Partnership Homeless Services Corp.', u'New York Presbyterian Hospital', u'New York Harm Reducation Educators, Inc.', u'Settlement Health', u'Greyston Health Services, Inc.', u'Saint Johns Riverside Hospital, Park Care Pavilion (ATC program)', u'Saint Johns Riverside Hospital, Park Care Pavilion (MIC Program)']",21-Sep-06,0,9999,Both,FALSE,189
NCT02451137,Sanofi,FALSE,NY,https://ClinicalTrials.gov/show/NCT02451137,TRUE,"A ""Real World"" Trial to Determine Efficacy and Health Outcomes of Toujeo (ACHIEVE CONTROL REAL LIFE STUDY PROGRAM)","Diabetes Mellitus, Type 2",Drug:INSULIN GLARGINE (U300); Drug:INSULIN GLARGINE (U100); Drug:Insulin detemir (Levemir),[],3-Feb-16,18,9999,Both,FALSE,12
NCT01810913,Radiation Therapy Oncology Group,FALSE,NY,https://ClinicalTrials.gov/show/NCT01810913,TRUE,"Radiation Therapy With Cisplatin, Docetaxel, or Cetuximab After Surgery in Treating Patients With Stage III-IV Squamous Cell Head and Neck Cancer",Stage III Squamous Cell Carcinoma of the Hypopharynx; Stage III Squamous Cell Carcinoma of the Larynx; Stage III Squamous Cell Carcinoma of the Lip and Oral Cavity; Stage III Squamous Cell Carcinoma of the Oropharynx; Stage III Verrucous Carcinoma of the Larynx; Stage III Verrucous Carcinoma of the Oral Cavity; Stage IV Squamous Cell Carcinoma of the Hypopharynx; Stage IVA Squamous Cell Carcinoma of the Larynx; Stage IVA Squamous Cell Carcinoma of the Lip and Oral Cavity; Stage IVA Squamous Cell Carcinoma of the Oropharynx; Stage IVA Verrucous Carcinoma of the Larynx; Stage IVA Verrucous Carcinoma of the Oral Cavity; Stage IVB Squamous Cell Carcinoma of the Larynx; Stage IVB Squamous Cell Carcinoma of the Lip and Oral Cavity; Stage IVB Squamous Cell Carcinoma of the Oropharynx; Stage IVB Verrucous Carcinoma of the Larynx; Stage IVB Verrucous Carcinoma of the Oral Cavity; Tongue Cancer,Drug:cisplatin; Drug:docetaxel; Biological:cetuximab; Other:laboratory biomarker analysis; Procedure:quality-of-life assessment; Radiation:intensity-modulated radiation therapy,[],14-Nov-15,18,9999,Both,FALSE,4
NCT01150045,Alliance for Clinical Trials in Oncology,FALSE,NY,https://ClinicalTrials.gov/show/NCT01150045,TRUE,"Oxaliplatin, Leucovorin Calcium, and Fluorouracil With or Without Celecoxib in Treating Patients With Stage III Colon Cancer Previously Treated With Surgery",Colorectal Cancer,Drug:celecoxib; Drug:5-fluorouracil; Other:placebo; Drug:oxaliplatin; Drug:leucovorin,[],3-Sep-15,18,9999,Both,FALSE,1
NCT01013649,National Cancer Institute (NCI),FALSE,NY,https://ClinicalTrials.gov/show/NCT01013649,TRUE,Gemcitabine Hydrochloride With or Without Erlotinib Hydrochloride Followed By the Same Chemotherapy Regimen With or Without Radiation Therapy and Capecitabine or Fluorouracil in Treating Patients With Pancreatic Cancer That Has Been Removed By Surgery,Pancreatic Acinar Cell Carcinoma; Pancreatic Ductal Adenocarcinoma; Pancreatic Intraductal Papillary-Mucinous Neoplasm; Stage IA Pancreatic Cancer; Stage IB Pancreatic Cancer; Stage IIA Pancreatic Cancer; Stage IIB Pancreatic Cancer,Radiation:3-Dimensional Conformal Radiation Therapy; Drug:Capecitabine; Drug:Erlotinib Hydrochloride; Drug:Fluorouracil; Drug:Gemcitabine Hydrochloride; Radiation:Intensity-Modulated Radiation Therapy; Other:Laboratory Biomarker Analysis; Other:Quality-of-Life Assessment,[],4-Feb-16,18,9999,Both,FALSE,9
NCT00807768,Gynecologic Oncology Group,FALSE,NY,https://ClinicalTrials.gov/show/NCT00807768,TRUE,"Pelvic Radiation Therapy or Vaginal Implant Radiation Therapy, Paclitaxel, and Carboplatin in Treating Patients With High-Risk Stage I or Stage II Endometrial Cancer",Endometrial Cancer; Fatigue; Neurotoxicity,Drug:carboplatin; Drug:paclitaxel; Radiation:brachytherapy; Radiation:intensity-modulated radiation therapy; Radiation:radiation therapy,[],3-Feb-12,18,9999,Female,FALSE,14
NCT02115282,National Cancer Institute (NCI),FALSE,NY,https://ClinicalTrials.gov/show/NCT02115282,TRUE,Exemestane With or Without Entinostat in Treating Patients With Recurrent Hormone Receptor-Positive Breast Cancer That is Locally Advanced or Metastatic,Estrogen Receptor Positive; HER2/Neu Negative; Male Breast Carcinoma; Progesterone Receptor Positive; Recurrent Breast Carcinoma; Stage IIIB Breast Cancer; Stage IIIC Breast Cancer; Stage IV Breast Cancer,Drug:Entinostat; Drug:Exemestane; Drug:Goserelin Acetate; Other:Laboratory Biomarker Analysis; Other:Placebo; Other:Quality-of-Life Assessment,[],4-Feb-16,18,9999,Both,FALSE,9
NCT01809691,Southwest Oncology Group,FALSE,NY,https://ClinicalTrials.gov/show/NCT01809691,TRUE,"S1216, Phase III ADT+TAK-700 vs. ADT+Bicalutamide for Metastatic Prostate Cancer",Prostate Cancer,Drug:TAK-700; Drug:Bicalutamide,[],8-Dec-15,18,9999,Male,FALSE,3
NCT01470612,Pfizer,FALSE,NY,https://ClinicalTrials.gov/show/NCT01470612,TRUE,"Long-Term Study Of CP-690,550 In Subjects With Ulcerative Colitis",Ulcerative Colitis,"Drug:CP-690,550; Drug:CP-690,550",[],11-Jan-16,18,9999,Both,FALSE,10
NCT01414608,Gynecologic Oncology Group,FALSE,NY,https://ClinicalTrials.gov/show/NCT01414608,TRUE,Cisplatin and Radiation Therapy With or Without Carboplatin and Paclitaxel in Patients With Locally Advanced Cervical Cancer,Cervical Adenocarcinoma; Cervical Adenosquamous Carcinoma; Cervical Squamous Cell Carcinoma; Chemotherapeutic Agent Toxicity; Cognitive Side Effects of Cancer Therapy; Psychological Impact of Cancer; Radiation Toxicity; Sexual Dysfunction and Infertility; Stage IB Cervical Cancer; Stage IIA Cervical Cancer; Stage IIB Cervical Cancer; Stage III Cervical Cancer; Stage IVA Cervical Cancer,Drug:Carboplatin; Drug:Cisplatin; Radiation:External Beam Radiation Therapy; Radiation:Internal Radiation Therapy; Drug:Paclitaxel; Other:Quality-of-Life Assessment,[],16-Jul-15,18,9999,Female,FALSE,14
NCT02111564,"Janssen Research & Development, LLC",FALSE,NY,https://ClinicalTrials.gov/show/NCT02111564,TRUE,A Study of Rivaroxaban (JNJ-39039039) on the Venous Thromboembolic Risk in Post-Hospital Discharge Patients,Heart Failure; Respiratory Insufficiency; Stroke Acute; Infectious Diseases; Rheumatic Diseases,"Drug:Rivaroxaban, 10 mg; Drug:Rivaroxaban, 7.5 mg; Drug:Placebo",[],26-Jan-16,40,9999,Both,FALSE,132
NCT01966107,AstraZeneca,FALSE,NY,https://ClinicalTrials.gov/show/NCT01966107,TRUE,Evaluate the Effect of Aclidinium Bromide on Long-term Cardiovascular Safety and Exacerbations in Moderate to Very Severe COPD Patients.,COPD; Chronic Obstructive Pulmonary Disease; Moderate to Very Severe COPD,Drug:Aclidinium Bromide; Drug:Placebo,[],14-Jan-16,40,130,Both,FALSE,13
NCT01858532,AbbVie,FALSE,NY,https://ClinicalTrials.gov/show/NCT01858532,TRUE,Study Of Diabetic Nephropathy With Atrasentan,Diabetic Nephropathy,Drug:Atrasentan; Drug:Placebo,[],20-Jan-16,18,85,Both,FALSE,51
NCT01190930,Children's Oncology Group,FALSE,NY,https://ClinicalTrials.gov/show/NCT01190930,TRUE,Risk-Adapted Chemotherapy in Treating Younger Patients With Newly Diagnosed Standard-Risk Acute Lymphoblastic Leukemia or Localized B-Lineage Lymphoblastic Lymphoma,Adult B Lymphoblastic Lymphoma; Childhood B Acute Lymphoblastic Leukemia; Childhood B Acute Lymphoblastic Leukemia With t(9;22)(q34;q11.2); BCR-ABL1; Childhood B Lymphoblastic Lymphoma; Down Syndrome; Stage I B Lymphoblastic Lymphoma; Stage II B Lymphoblastic Lymphoma; Untreated Adult Acute Lymphoblastic Leukemia; Untreated Childhood Acute Lymphoblastic Leukemia,Drug:Cyclophosphamide; Drug:Cytarabine; Drug:Dexamethasone; Drug:Doxorubicin Hydrochloride; Other:Laboratory Biomarker Analysis; Drug:Leucovorin Calcium; Drug:Mercaptopurine; Drug:Methotrexate; Drug:Pegaspargase; Other:Quality-of-Life Assessment; Other:Questionnaire Administration; Drug:Thioguanine; Drug:Vincristine Sulfate,[],6-Aug-15,1,30,Both,FALSE,17
NCT00565851,National Cancer Institute (NCI),FALSE,NY,https://ClinicalTrials.gov/show/NCT00565851,TRUE,"Carboplatin, Paclitaxel and Gemcitabine Hydrochloride With or Without Bevacizumab After Surgery in Treating Patients With Recurrent Ovarian Epithelial Cancer, Primary Peritoneal Cavity Cancer, or Fallopian Tube Cancer",Clear Cell Adenocarcinoma; Fallopian Tube Clear Cell Adenocarcinoma; Fallopian Tube Endometrioid Adenocarcinoma; Fallopian Tube Mucinous Adenocarcinoma; Fallopian Tube Serous Adenocarcinoma; Malignant Ovarian Mixed Epithelial Tumor; Mucinous Adenocarcinoma; Ovarian Brenner Tumor; Ovarian Clear Cell Adenocarcinofibroma; Ovarian Endometrioid Adenocarcinoma; Ovarian Serous Adenocarcinoma; Primary Peritoneal Serous Adenocarcinoma; Recurrent Fallopian Tube Carcinoma; Recurrent Ovarian Carcinoma; Recurrent Primary Peritoneal Carcinoma; Undifferentiated Carcinoma; Undifferentiated Fallopian Tube Carcinoma; Undifferentiated Ovarian Carcinoma,Biological:Bevacizumab; Drug:Carboplatin; Drug:Docetaxel; Drug:Gemcitabine Hydrochloride; Other:Laboratory Biomarker Analysis; Drug:Paclitaxel; Other:Quality-of-Life Assessment,[],3-Feb-16,18,9999,Female,FALSE,9
NCT02065687,Gynecologic Oncology Group,FALSE,NY,https://ClinicalTrials.gov/show/NCT02065687,TRUE,"Paclitaxel and Carboplatin With or Without Metformin Hydrochloride in Treating Patients With Stage III, IV, or Recurrent Endometrial Cancer",Endometrial Adenocarcinoma; Endometrial Clear Cell Adenocarcinoma; Endometrial Serous Adenocarcinoma; Endometrial Undifferentiated Carcinoma; Recurrent Uterine Corpus Carcinoma; Stage IIIA Uterine Corpus Cancer; Stage IIIB Uterine Corpus Cancer; Stage IIIC Uterine Corpus Cancer; Stage IVA Uterine Corpus Cancer; Stage IVB Uterine Corpus Cancer,Drug:Carboplatin; Other:Laboratory Biomarker Analysis; Drug:Metformin Hydrochloride; Drug:Paclitaxel; Other:Placebo; Other:Quality-of-Life Assessment; Other:Questionnaire Administration,[],13-Jul-15,18,9999,Female,FALSE,14
NCT01751906,Abbott Vascular,FALSE,NY,https://ClinicalTrials.gov/show/NCT01751906,TRUE,ABSORB III Randomized Controlled Trial (RCT),Coronary Artery Disease; Coronary Artery Stenosis; Coronary Disease; Coronary Stenosis,Device:Absorb BVS; Device:XIENCE,[],11-Oct-15,18,9999,Both,FALSE,50
NCT01242800,Eastern Cooperative Oncology Group,FALSE,NY,https://ClinicalTrials.gov/show/NCT01242800,TRUE,Early Surgery or Standard Palliative Therapy in Treating Patients With Stage IV Breast Cancer,Breast Cancer,Procedure:palliative surgery; Procedure:therapeutic conventional surgery; Radiation:palliative radiation therapy; Radiation:radiation therapy,[],16-Sep-14,18,9999,Both,FALSE,17
NCT01120249,Southwest Oncology Group,FALSE,NY,https://ClinicalTrials.gov/show/NCT01120249,TRUE,"S0931, Everolimus in Treating Patients With Kidney Cancer Who Have Undergone Surgery",Kidney Cancer,Drug:everolimus; Other:placebo,[],8-Dec-15,18,120,Both,FALSE,3
NCT00858364,Amgen,FALSE,NY,https://ClinicalTrials.gov/show/NCT00858364,TRUE,Anemia Treatment for Advanced Non-Small Cell Lung Cancer (NSCLC) Patients Receiving Chemotherapy,Non-Small Cell Lung Cancer; Anemia; Cancer; Lung Cancer,Drug:darbepoetin alfa 500 mcg Q3W; Drug:placebo,[],27-Jan-16,18,9999,Both,FALSE,16
NCT02344290,National Institute of Allergy and Infectious Diseases (NIAID),FALSE,NY,https://ClinicalTrials.gov/show/NCT02344290,TRUE,Evaluating the Use of Pitavastatin to Reduce the Risk of Cardiovascular Disease in HIV-Infected Adults,HIV Infections; Cardiovascular Diseases,Drug:Pitavastatin; Drug:Placebo,[],1-Feb-16,40,75,Both,FALSE,7
NCT02180867,National Cancer Institute (NCI),FALSE,NY,https://ClinicalTrials.gov/show/NCT02180867,TRUE,Radiation Therapy With or Without Combination Chemotherapy or Pazopanib Hydrochloride Before Surgery in Treating Patients With Newly Diagnosed Non-Rhabdomyosarcoma Soft Tissue Sarcomas That Can Be Removed by Surgery,Adult Fibrosarcoma; Alveolar Soft Part Sarcoma; Angiomatoid Fibrous Histiocytoma; Atypical Fibroxanthoma; Clear Cell Sarcoma of Soft Tissue; Epithelioid Malignant Peripheral Nerve Sheath Tumor; Epithelioid Sarcoma; Extraskeletal Myxoid Chondrosarcoma; Extraskeletal Osteosarcoma; Fibrohistiocytic Neoplasm; Glomus Tumor of the Skin; Inflammatory Myofibroblastic Tumor; Intimal Sarcoma; Leiomyosarcoma; Liposarcoma; Low Grade Fibromyxoid Sarcoma; Low Grade Myofibroblastic Sarcoma; Malignant Cutaneous Granular Cell Tumor; Malignant Peripheral Nerve Sheath Tumor; Malignant Triton Tumor; Mesenchymal Chondrosarcoma; Myxofibrosarcoma; Myxoid Chondrosarcoma; Myxoinflammatory Fibroblastic Sarcoma; Nerve Sheath Neoplasm; PEComa; Pericytic Neoplasm; Plexiform Fibrohistiocytic Tumor; Sclerosing Epithelioid Fibrosarcoma; Stage IB Soft Tissue Sarcoma; Stage IIB Soft Tissue Sarcoma; Stage III Soft Tissue Sarcoma; Stage IV Soft Tissue Sarcoma; Synovial Sarcoma; Undifferentiated (Embryonal) Sarcoma; Undifferentiated High Grade Pleomorphic Sarcoma of Bone,Drug:Doxorubicin Hydrochloride; Drug:Ifosfamide; Other:Laboratory Biomarker Analysis; Drug:Pazopanib Hydrochloride; Other:Pharmacological Study; Radiation:Radiation Therapy; Procedure:Therapeutic Conventional Surgery,[],1-Feb-16,2,9999,Both,FALSE,9
NCT02112916,National Cancer Institute (NCI),FALSE,NY,https://ClinicalTrials.gov/show/NCT02112916,TRUE,Combination Chemotherapy With or Without Bortezomib in Treating Younger Patients With Newly Diagnosed T-Cell Acute Lymphoblastic Leukemia or Stage II-IV T-Cell Lymphoblastic Lymphoma,Adult T Acute Lymphoblastic Leukemia; Childhood T Acute Lymphoblastic Leukemia; Stage II Childhood Lymphoblastic Lymphoma; Stage II Contiguous Adult Lymphoblastic Lymphoma; Stage II Non-Contiguous Adult Lymphoblastic Lymphoma; Stage III Adult Lymphoblastic Lymphoma; Stage III Childhood Lymphoblastic Lymphoma; Stage IV Adult Lymphoblastic Lymphoma; Stage IV Childhood Lymphoblastic Lymphoma; Untreated Adult Acute Lymphoblastic Leukemia; Untreated Childhood Acute Lymphoblastic Leukemia,Drug:Bortezomib; Drug:Cyclophosphamide; Drug:Cytarabine; Drug:Daunorubicin Hydrochloride; Drug:Dexamethasone; Drug:Doxorubicin Hydrochloride; Drug:Etoposide; Drug:Hydrocortisone Sodium Succinate; Drug:Ifosfamide; Other:Laboratory Biomarker Analysis; Drug:Leucovorin Calcium; Drug:Mercaptopurine; Drug:Methotrexate; Drug:Pegaspargase; Radiation:Radiation Therapy; Drug:Thioguanine; Drug:Vincristine Sulfate,[],28-Jan-16,2,30,Both,FALSE,9
NCT02048813,National Cancer Institute (NCI),FALSE,NY,https://ClinicalTrials.gov/show/NCT02048813,TRUE,"Ibrutinib and Rituximab Compared With Fludarabine Phosphate, Cyclophosphamide, and Rituximab in Treating Patients With Untreated Chronic Lymphocytic Leukemia or Small Lymphocytic Lymphoma","Anemia; Fever, Sweat, and Hot Flashes; Stage I Chronic Lymphocytic Leukemia; Stage I Small Lymphocytic Lymphoma; Stage II Chronic Lymphocytic Leukemia; Stage II Small Lymphocytic Lymphoma; Stage III Chronic Lymphocytic Leukemia; Stage III Small Lymphocytic Lymphoma; Stage IV Chronic Lymphocytic Leukemia; Stage IV Small Lymphocytic Lymphoma; Weight Change",Drug:Cyclophosphamide; Drug:Fludarabine Phosphate; Drug:Ibrutinib; Other:Laboratory Biomarker Analysis; Other:Quality-of-Life Assessment; Biological:Rituximab,[],4-Feb-16,18,70,Both,FALSE,9
NCT01872975,NSABP Foundation Inc,FALSE,NY,https://ClinicalTrials.gov/show/NCT01872975,TRUE,Standard or Comprehensive Radiation Therapy in Treating Patients With Early-Stage Breast Cancer Previously Treated With Chemotherapy and Surgery,Stage IB Breast Cancer; Stage II Breast Cancer,Radiation:regional nodal XRT; Radiation:chestwall XRT; Radiation:WBI,[],4-Jan-16,18,9999,Female,FALSE,2
